PumpTime,StageNumber,FluidDescription,StageDescription,ProppantType,CleanVolume,SlurryVolume,TreatingPressure,CleanRate,SlurryRate,SlurryProppantConcentration,BHProppantConc,BacksidePressure,HydrostaticPressure,TreatmentCleanVolume,ProppantVolume,TreatmentProppantVolume,TreatmentSlurryVolume,TRANSCEND-350W_conc,TRANSCEND-350W_rate,TRANSCEND-350W_totalvol,OPTIKLEEN-WF_conc,OPTIKLEEN-WF_rate,OPTIKLEEN-WF_totalvol,KEMFLOW A-4387_conc,KEMFLOW A-4387_rate,KEMFLOW A-4387_totalvol,MC B-8614_conc,MC B-8614_rate,MC B-8614_totalvol
2021-07-01 11:20:03,5,FR Water,PLF,100 Mesh Permian,57.27,59.88,7458.49,81.85,85.58,1,1.07,128.222629,3771.195747,141555.9900000002,57.27,66031.01820000011,144567.99000000014,0.4959106445,1.7040481566309,71.048583147682,0.4026734279,1.3836664329499802,56.02775057819973,0.3967285156,1.3632385253047201,56.809989245268625,0.2517700195,0.8651321410059001,35.686589047107695
2021-07-01 11:20:04,5,FR Water,PLF,100 Mesh Permian,57.3,59.91,7459.9,81.84,85.58,1,1.08,128.277045,3771.159288,141613.29000000018,57.3,66088.31820000011,144627.90000000014,0.5035400391,1.7311706544257999,71.07743599192243,0.4027040283,1.3844964492954,56.050825519021316,0.4043579102,1.3901824952675998,56.83315895352308,0.2517700195,0.8655853270409999,35.70101546922505
2021-07-01 11:20:05,5,FR Water,PLF,100 Mesh Permian,57.29,59.9,7459.73,81.83,85.56,1,1.08,128.290107,3771.108941,141670.5800000002,57.29,66145.6082000001,144687.80000000013,0.5035400391,1.73086853040234,71.10628380076247,0.4006470325,1.3771841095154997,56.07377858751324,0.4043579102,1.3899398805214798,56.85632461819844,0.2517700195,0.8654342650293,35.715439373642205
2021-07-01 11:20:06,5,FR Water,PLF,100 Mesh Permian,57.34,59.95,7459.56,81.91,85.64,1,1.07,128.297336,3771.059896,141727.9200000002,57.34,66202.9482000001,144747.75000000015,0.5111694336,1.7586273193574402,71.1355942560851,0.4023652251,1.38429732043404,56.096850209520476,0.4043579102,1.3911529542520802,56.879510500769314,0.2517700195,0.8661895750877999,35.729875866560334
2021-07-01 11:20:07,5,FR Water,PLF,100 Mesh Permian,57.35,59.96,7461.76,81.9,85.63,1,1.07,128.291151,3771.035156,141785.2700000002,57.35,66260.2982000001,144807.71000000014,0.5111694336,1.7589340210176,71.16490982310206,0.3981471254,1.3700242585014002,56.119683947162166,0.4043579102,1.3913955689982,56.90270042691928,0.2517700195,0.8663406370994999,35.74431487717866
2021-07-01 11:20:08,5,FR Water,PLF,100 Mesh Permian,57.33,59.94,7462.26,81.86,85.58,1,1.07,128.240438,3770.992622,141842.60000000018,57.33,66317.62820000011,144867.65000000014,0.4959106445,1.7058334349511002,71.19334038035124,0.3983788932,1.3703437168293597,56.14252300910932,0.4043579102,1.3909103395059599,56.92588226591105,0.2517700195,0.8660385130761,35.75874885239659
2021-07-01 11:20:09,5,FR Water,PLF,100 Mesh Permian,57.26,59.85,7463.7,81.88,85.6,0.99,1.07,128.263387,3770.960937,141899.8600000002,56.6874,66374.3156000001,144927.50000000015,0.4959106445,1.7037506102442,71.22173622385532,0.3961327611,1.36095371403516,56.165205571009906,0.4043579102,1.3892120362831202,56.9490357998491,0.2517700195,0.8649810789942,35.77316520371316
2021-07-01 11:20:10,5,FR Water,PLF,100 Mesh Permian,57.33,59.92,7464.69,81.89,85.61,0.99,1.07,128.283203,3770.925347,141957.19000000018,56.756699999999995,66431.0723000001,144987.42000000016,0.5035400391,1.73207702649618,71.25060417429692,0.3982001651,1.3697289279109799,56.18803438647509,0.4043579102,1.3909103395059599,56.97221763884087,0.2517700195,0.8660385130761,35.787599178931096
2021-07-01 11:20:11,5,FR Water,PLF,100 Mesh Permian,57.38,59.97,7465.69,81.92,85.63,0.99,1.07,128.190294,3770.889757,142014.57000000018,56.806200000000004,66487.87850000011,145047.39000000016,0.5035400391,1.73358764661348,71.27949730174048,0.4002103019,1.37784402738132,56.21099845359811,0.4043579102,1.39212341323656,56.995419695728145,0.2517700195,0.8667938231346001,35.80204574265001
2021-07-01 11:20:12,5,FR Water,PLF,100 Mesh Permian,57.31,59.9,7467.75,81.9,85.6,0.99,1.07,127.951823,3770.864583,142071.88000000018,56.7369,66544.61540000011,145107.29000000015,0.5035400391,1.73147277844926,71.3083551813813,0.3981601873,1.3691136200497802,56.233817013932274,0.4043579102,1.39042511001372,57.018593447561706,0.2517700195,0.8657363890527,35.81647468246755
2021-07-01 11:20:13,5,FR Water,PLF,100 Mesh Permian,57.33,59.92,7470.85,81.92,85.62,0.99,1.07,127.734226,3770.849826,142129.21000000017,56.756699999999995,66601.37210000011,145167.21000000017,0.4959106445,1.7058334349511002,71.33678573863048,0.3938325782,1.35470530249236,56.25639543564048,0.4043579102,1.3909103395059599,57.041775286553474,0.2593994141,0.89228210462118,35.831346050877904
2021-07-01 11:20:14,5,FR Water,PLF,100 Mesh Permian,57.32,59.91,7473.21,81.88,85.58,0.99,1.07,127.480442,3770.827257,142186.53000000017,56.7468,66658.1189000001,145227.12000000017,0.5035400391,1.73177490247272,71.3656486536717,0.3940258628,1.35513374734176,56.27898099809617,0.4043579102,1.39066772475984,57.06495308196614,0.2517700195,0.8658874510644,35.84577750839564
2021-07-01 11:20:15,5,FR Water,PLF,100 Mesh Permian,57.3,59.89,7474.38,81.87,85.57,0.99,1.07,127.285767,3770.794271,142243.83000000016,56.727,66714.8459000001,145287.01000000018,0.5035400391,1.7311706544257999,71.39450149791213,0.3919377857,1.3474821072366,56.30143903321678,0.4043579102,1.3901824952675998,57.088122790220595,0.2593994141,0.8918151856757999,35.86064109482357
2021-07-01 11:20:16,5,FR Water,PLF,100 Mesh Permian,57.32,59.92,7476.01,81.86,85.56,0.99,1.07,127.138726,3770.767795,142301.15000000017,56.7468,66771.5927000001,145346.9300000002,0.5035400391,1.73177490247272,71.42336441295335,0.3919817813,1.3481037422469597,56.3239074289209,0.4043579102,1.39066772475984,57.11130058563326,0.2517700195,0.8658874510644,35.87507255234131
2021-07-01 11:20:17,5,FR Water,PLF,100 Mesh Permian,57.36,59.95,7476.91,81.9,85.61,0.99,1.08,127.055528,3770.735243,142358.51000000015,56.7864,66828.3791000001,145406.8800000002,0.5035400391,1.73298339856656,71.45224746959612,0.3917606295,1.3482833824872,56.34637881862902,0.4043579102,1.39163818374432,57.13449455536233,0.2517700195,0.8664916991111999,35.88951408065983
2021-07-01 11:20:18,5,FR Water,PLF,100 Mesh Permian,57.3,59.9,7477,81.81,85.51,0.99,1.08,126.988024,3770.696181,142415.81000000014,56.727,66885.10610000009,145466.7800000002,0.5111694336,1.7574005127167998,71.48153747814139,0.3922163479,1.3484398040802,56.36885281536369,0.4043579102,1.3901824952675998,57.15766426361679,0.2517700195,0.8655853270409999,35.90394050277718
2021-07-01 11:20:19,5,FR Water,PLF,100 Mesh Permian,57.26,59.85,7479.26,81.79,85.49,0.99,1.08,127.053996,3770.680556,142473.07000000015,56.6874,66941.79350000009,145526.6300000002,0.5111694336,1.75617370607616,71.51080703990932,0.3923132429,1.3478313773072401,56.39131667165214,0.4043579102,1.3892120362831202,57.18081779755484,0.2517700195,0.8649810789942,35.91835685409375
2021-07-01 11:20:20,5,FR Water,PLF,100 Mesh Permian,57.34,59.94,7479.7,81.87,85.58,0.99,1.08,127.117798,3770.649306,142530.41000000015,56.766600000000004,66998.56010000009,145586.5700000002,0.5035400391,1.7323791505196402,71.53968002575132,0.3919095462,1.3483256027464803,56.41378876503125,0.4043579102,1.3911529542520802,57.20400368012571,0.2517700195,0.8661895750877999,35.93279334701188
2021-07-01 11:20:21,5,FR Water,PLF,100 Mesh Permian,57.37,59.97,7482.69,81.93,85.64,0.99,1.07,127.168959,3770.644097,142587.78000000014,56.796299999999995,67055.35640000009,145646.5400000002,0.5035400391,1.73328552259002,71.56856811779448,0.3937694053,1.3554330469236597,56.43637931581331,0.4043579102,1.3918807984904398,57.227201693433884,0.2517700195,0.8666427611229001,35.9472373930306
2021-07-01 11:20:22,5,FR Water,PLF,100 Mesh Permian,57.34,59.94,7483.38,81.86,85.58,0.99,1.07,127.147732,3770.616319,142645.12000000014,56.766600000000004,67112.1230000001,145706.4800000002,0.4959106445,1.7061309813377998,71.59700363415011,0.3940840933,1.3558069145893201,56.45897609772313,0.4043579102,1.3911529542520802,57.250387576004755,0.2517700195,0.8661895750877999,35.96167388594873
2021-07-01 11:20:23,5,FR Water,PLF,100 Mesh Permian,57.34,59.95,7484.7,81.87,85.59,1,1.07,127.207045,3770.596788,142702.46000000014,57.34,67169.46300000009,145766.43000000023,0.5035400391,1.7323791505196402,71.62587661999211,0.3919344137,1.34841115689348,56.48144961700469,0.4043579102,1.3911529542520802,57.273573458575626,0.2517700195,0.8661895750877999,35.976110378866856
2021-07-01 11:20:24,5,FR Water,PLF,100 Mesh Permian,57.19,59.8,7485.83,81.8,85.52,1,1.07,127.3133,3770.578993,142759.65000000014,57.19,67226.6530000001,145826.2300000002,0.5035400391,1.72784729016774,71.65467407482824,0.3944090239,1.35337512461046,56.50400586908153,0.4119873047,1.41369323734758,57.29713501253142,0.2517700195,0.8639236449122999,35.99050910628206
2021-07-01 11:20:25,5,FR Water,PLF,100 Mesh Permian,57.34,59.95,7488.52,81.89,85.62,1,1.08,127.285048,3770.579427,142816.99000000014,57.34,67283.99300000009,145886.18000000023,0.5035400391,1.7323791505196402,71.68354706067024,0.393957842,1.3553725596168,56.52659541174181,0.4119873047,1.4174011230898802,57.32075836458292,0.2593994141,0.8924377442696401,36.005383068686555
2021-07-01 11:20:26,5,FR Water,PLF,100 Mesh Permian,57.4,60.01,7497.33,81.94,85.66,1,1.08,127.297906,3770.641927,142874.39000000013,57.4,67341.39300000008,145946.19000000024,0.5035400391,1.7341918946604,71.71245025891457,0.3916121754,1.3487123320776,56.54907395060977,0.4119873047,1.4188842773868,57.3444064358727,0.2517700195,0.867095947158,36.01983466780585
2021-07-01 11:20:27,5,FR Water,PLF,100 Mesh Permian,57.31,59.92,7502.92,81.85,85.59,1,1.08,127.36301,3770.672743,142931.70000000013,57.31,67398.70300000008,146006.11000000025,0.5111694336,1.75770721437696,71.74174537915418,0.3941333045,1.3552667808537,56.571661730290664,0.4043579102,1.39042511001372,57.36758018770626,0.2517700195,0.8657363890527,36.034263607623394
2021-07-01 11:20:28,5,FR Water,PLF,100 Mesh Permian,57.31,59.93,7502.45,81.83,85.57,1,1.08,127.379422,3770.644965,142989.01000000013,57.31,67456.01300000008,146066.04000000024,0.5111694336,1.75770721437696,71.77104049939379,0.3942716194,1.35574239046884,56.59425743679848,0.4043579102,1.39042511001372,57.39075393953982,0.2517700195,0.8657363890527,36.048692547440936
2021-07-01 11:20:29,5,FR Water,PLF,100 Mesh Permian,57.28,59.9,7504.31,81.82,85.56,1,1.08,127.268595,3770.643663,143046.29000000012,57.28,67513.29300000008,146125.94000000024,0.5035400391,1.73056640637888,71.79988327283344,0.394317512,1.3551904252416,56.61684394388584,0.4043579102,1.38969726577536,57.41391556063608,0.2517700195,0.8652832030176001,36.0631139341579
2021-07-01 11:20:30,5,FR Water,PLF,100 Mesh Permian,57.26,59.89,7506.12,81.82,85.57,1,1.08,127.185316,3770.643663,143103.55000000013,57.26,67570.55300000007,146185.83000000025,0.5035400391,1.72996215833196,71.8287159754723,0.3943168683,1.35471503273148,56.6394225277647,0.4043579102,1.3892120362831202,57.43706909457413,0.2517700195,0.8649810789942,36.07753028547447
2021-07-01 11:20:31,5,FR Water,PLF,100 Mesh Permian,57.32,59.95,7507.38,81.86,85.61,1.01,1.08,127.21681,3770.641059,143160.87000000014,57.8932,67628.44620000008,146245.78000000026,0.5035400391,1.73177490247272,71.85757889051352,0.3962561283,1.36280407644936,56.662135929038854,0.4043579102,1.39066772475984,57.46024688998679,0.2517700195,0.8658874510644,36.091961742992204
2021-07-01 11:20:32,5,FR Water,PLF,100 Mesh Permian,57.32,59.96,7509.4,81.87,85.63,1.01,1.08,127.211697,3770.647135,143218.19000000015,57.8932,67686.33940000008,146305.74000000025,0.4959106445,1.7055358885644,71.88600448865627,0.3983089445,1.3698641219243997,56.6849669977376,0.4043579102,1.39066772475984,57.483424685399456,0.2517700195,0.8658874510644,36.10639320050994
2021-07-01 11:20:33,5,FR Water,PLF,100 Mesh Permian,57.31,59.95,7515.72,81.82,85.59,1.01,1.08,127.16786,3770.697483,143275.50000000015,57.883100000000006,67744.22250000009,146365.69000000026,0.5035400391,1.73147277844926,71.9148623682971,0.3985494051,1.3704519843768599,56.70780786414388,0.4043579102,1.39042511001372,57.506598437233016,0.2517700195,0.8657363890527,36.12082214032748
2021-07-01 11:20:34,5,FR Water,PLF,100 Mesh Permian,57.26,59.9,7517.47,81.84,85.61,1.01,1.09,127.180705,3770.705295,143332.76000000015,57.8326,67802.05510000009,146425.59000000026,0.5035400391,1.72996215833196,71.94369507093596,0.3963482794,1.3616941487066399,56.73050276662232,0.4043579102,1.3892120362831202,57.529751971171066,0.2517700195,0.8649810789942,36.13523849164405
2021-07-01 11:20:35,5,FR Water,PLF,100 Mesh Permian,57.29,59.94,7517.73,81.82,85.6,1.01,1.09,127.3235,3770.700521,143390.05000000016,57.862899999999996,67859.91800000008,146485.53000000026,0.5111694336,1.75709381105664,71.9729799677869,0.3985753927,1.3700630548669799,56.7533371508701,0.4043579102,1.3899398805214798,57.55291763584643,0.2517700195,0.8654342650293,36.14966239606121
2021-07-01 11:20:36,5,FR Water,PLF,100 Mesh Permian,57.24,59.89,7518.51,81.82,85.61,1.02,1.08,127.377306,3770.703125,143447.29000000015,58.384800000000006,67918.30280000008,146545.42000000027,0.5111694336,1.7555603027558402,72.00223930616616,0.3964305618,1.3615011214459203,56.77602883622753,0.4043579102,1.3887268067908802,57.57606308262628,0.2517700195,0.8646789549707999,36.16407371197739
2021-07-01 11:20:37,5,FR Water,PLF,100 Mesh Permian,57.22,59.88,7518.79,81.8,85.6,1.02,1.09,127.347846,3770.704427,143504.51000000015,58.3644,67976.66720000008,146605.30000000028,0.5035400391,1.7287536622381199,72.03105186720346,0.398679808,1.3687475168256,56.79884129484129,0.4043579102,1.38824157729864,57.59920044224792,0.2517700195,0.8643768309474,36.17847999249318
2021-07-01 11:20:38,5,FR Water,PLF,100 Mesh Permian,57.3,59.97,7520.6,81.84,85.65,1.02,1.09,127.27691,3770.723958,143561.81000000014,58.446,68035.11320000008,146665.27000000028,0.5035400391,1.7311706544257999,72.05990471144389,0.398478382,1.369968677316,56.82167410612989,0.4043579102,1.3901824952675998,57.62237015050238,0.2517700195,0.8655853270409999,36.19290641461053
2021-07-01 11:20:39,5,FR Water,PLF,100 Mesh Permian,57.25,59.93,7521.75,81.8,85.63,1.02,1.09,127.267442,3770.740451,143619.06000000014,58.395,68093.50820000008,146725.20000000027,0.5111694336,1.7558670044159999,72.08916916151749,0.3965047359,1.3619937678165,56.84437400226017,0.4119873047,1.4151763916445,57.645956423696454,0.2517700195,0.8648300169825,36.20732024822691
2021-07-01 11:20:40,5,FR Water,PLF,100 Mesh Permian,57.26,59.94,7522,81.78,85.61,1.03,1.09,127.26157,3770.751736,143676.32000000015,58.9778,68152.48600000008,146785.14000000028,0.5035400391,1.72996215833196,72.11800186415635,0.3987667815,1.3700031545214,56.86720738816886,0.4119873047,1.41542358402732,57.66954681676358,0.2517700195,0.8649810789942,36.221736599543476
2021-07-01 11:20:41,5,FR Water,PLF,100 Mesh Permian,57.15,59.84,7523.69,81.71,85.55,1.03,1.09,127.288167,3770.780816,143733.47000000015,58.8645,68211.35050000007,146844.98000000027,0.5035400391,1.7266387940738999,72.14677917739093,0.3969543291,1.3611563944838998,56.88989332807692,0.4043579102,1.3865432740758,57.69265587133151,0.2517700195,0.8633193968654999,36.2361252561579
2021-07-01 11:20:42,5,FR Water,PLF,100 Mesh Permian,57.24,59.92,7525.36,81.78,85.61,1.03,1.09,127.315498,3770.812934,143790.71000000014,58.9572,68270.30770000008,146904.90000000029,0.5035400391,1.72935791028504,72.17560180922901,0.3966366651,1.3622089626194398,56.91259681078725,0.4043579102,1.3887268067908802,57.71580131811136,0.2517700195,0.8646789549707999,36.250536572074076
2021-07-01 11:20:43,5,FR Water,PLF,100 Mesh Permian,57.21,59.9,7527.31,81.78,85.62,1.03,1.09,127.33979,3770.848958,143847.92000000013,58.926300000000005,68329.23400000008,146964.80000000028,0.5035400391,1.7284515382146601,72.20440933486591,0.3987351256,1.3686981921345602,56.93540844732283,0.4043579102,1.38799896255252,57.7389346341539,0.2593994141,0.89041442883966,36.265376812554734
2021-07-01 11:20:44,5,FR Water,PLF,100 Mesh Permian,57.29,59.98,7528.76,81.8,85.64,1.03,1.09,127.360948,3770.880208,143905.21000000014,59.0087,68388.24270000009,147024.7800000003,0.5035400391,1.73086853040234,72.23325714370596,0.3922682247,1.34838279558378,56.95788149391589,0.4043579102,1.3899398805214798,57.76210029882926,0.2517700195,0.8654342650293,36.27980071697189
2021-07-01 11:20:45,5,FR Water,PLF,100 Mesh Permian,57.19,59.89,7531.9,81.68,85.54,1.03,1.09,127.337999,3770.929253,143962.40000000014,58.905699999999996,68447.1484000001,147084.6700000003,0.5035400391,1.72784729016774,72.26205459854208,0.3885498326,1.33326989558364,56.980102658842284,0.4043579102,1.38751373306028,57.7852255277136,0.2517700195,0.8639236449122999,36.2941994443871
2021-07-01 11:20:46,5,FR Water,PLF,100 Mesh Permian,57.24,59.95,7537.81,81.73,85.59,1.04,1.09,127.322998,3771.008681,144019.64000000013,59.5296,68506.67800000009,147144.62000000032,0.5035400391,1.72935791028504,72.29087723038016,0.3883501524,1.33374976340256,57.00233182156566,0.4043579102,1.3887268067908802,57.80837097449345,0.2517700195,0.8646789549707999,36.308610760303274
2021-07-01 11:20:47,5,FR Water,PLF,100 Mesh Permian,57.25,59.96,7539.93,81.76,85.63,1.04,1.1,127.36419,3771.054687,144076.89000000013,59.54,68566.21800000008,147204.5800000003,0.5035400391,1.7296600343085,72.31970489761864,0.3860410915,1.3260511493025,57.02443267405403,0.4043579102,1.388969421537,57.8315204648524,0.2517700195,0.8648300169825,36.32302459391965
2021-07-01 11:20:48,5,FR Water,PLF,100 Mesh Permian,57.16,59.87,7541.44,81.63,85.52,1.04,1.1,127.392144,3771.096354,144134.05000000013,59.4464,68625.66440000008,147264.4500000003,0.5035400391,1.7269409180973598,72.3484872462536,0.3887857602,1.3333796431819198,57.046655668107064,0.4043579102,1.38678588882192,57.85463356299943,0.2517700195,0.8634704588771999,36.337415768234266
2021-07-01 11:20:49,5,FR Water,PLF,100 Mesh Permian,57.12,59.85,7541.87,81.6,85.5,1.05,1.09,127.474324,3771.130208,144191.17000000013,59.976,68685.64040000008,147324.3000000003,0.5111694336,1.75187988283392,72.37768524430084,0.3889371109,1.33296526647648,57.06887175588167,0.4043579102,1.3858154298374399,57.87773048683005,0.2517700195,0.8628662108303999,36.35179687174811
2021-07-01 11:20:50,5,FR Water,PLF,100 Mesh Permian,57.23,59.97,7544.38,81.69,85.6,1.05,1.1,127.509277,3771.18967,144248.40000000014,60.091499999999996,68745.73190000007,147384.2700000003,0.5035400391,1.7290557862615799,72.40650284073853,0.3885270596,1.33412421725448,57.091107159502585,0.4043579102,1.38848419204476,57.9008718900308,0.2517700195,0.8645278929590999,36.36620566996409
2021-07-01 11:20:51,5,FR Water,PLF,100 Mesh Permian,57.13,59.87,7546.81,81.7,85.62,1.05,1.1,127.512288,3771.251736,144305.53000000014,59.98650000000001,68805.71840000007,147444.1400000003,0.5035400391,1.7260345460269801,72.43527008317231,0.3884943917,1.3316810758692603,57.113301844100405,0.4043579102,1.38605804458356,57.923972857440525,0.2517700195,0.8630172728421001,36.380589291178126
2021-07-01 11:20:52,5,FR Water,PLF,100 Mesh Permian,57.13,59.88,7548.08,81.68,85.61,1.05,1.1,127.51123,3771.305122,144362.66000000015,59.98650000000001,68865.70490000007,147504.0200000003,0.4959106445,1.6998825072171002,72.4636014582926,0.3885733679,1.3319517904876201,57.13550104060853,0.4043579102,1.38605804458356,57.94707382485025,0.2593994141,0.88916931165198,36.39540877970566
2021-07-01 11:20:53,5,FR Water,PLF,100 Mesh Permian,57.23,59.98,7549.75,81.69,85.62,1.06,1.1,127.439412,3771.365451,144419.89000000016,60.6638,68926.36870000006,147564.00000000032,0.5035400391,1.7290557862615799,72.49241905473029,0.4120052544,1.41474364255872,57.15908010131784,0.4043579102,1.38848419204476,57.970215228050996,0.2517700195,0.8645278929590999,36.40981757792164
2021-07-01 11:20:54,5,FR Water,PLF,100 Mesh Permian,57.1,59.86,7553.14,81.53,85.47,1.06,1.1,127.459378,3771.444444,144476.99000000017,60.526,68986.89470000006,147623.8600000003,0.5111694336,1.7512664795136001,72.52160682938886,0.4128238508,1.4143345128407998,57.18265234319852,0.4043579102,1.3853302003452,57.99330406472342,0.2593994141,0.8887023927066001,36.424629284466754
2021-07-01 11:20:55,5,FR Water,PLF,100 Mesh Permian,57.17,59.94,7556.99,81.62,85.57,1.06,1.1,127.60239,3771.530382,144534.16000000018,60.60020000000001,69047.49490000006,147683.8000000003,0.5111694336,1.75341339113472,72.55083038590777,0.3952727978,1.35586475101356,57.20525008904875,0.4043579102,1.38702850356804,58.01642120644955,0.2593994141,0.8897918702458201,36.43945914897085
2021-07-01 11:20:56,5,FR Water,PLF,100 Mesh Permian,57.08,59.84,7559.63,81.58,85.53,1.06,1.1,127.71993,3771.606771,144591.24000000017,60.5048,69107.99970000006,147743.6400000003,0.5035400391,1.7245239259096798,72.5795724513396,0.3869215574,1.3251289497835201,57.22733557154514,0.4043579102,1.3848449708529598,58.039501955963765,0.2517700195,0.8622619627836,36.453830181683905
2021-07-01 11:20:57,5,FR Water,PLF,100 Mesh Permian,57.08,59.86,7562.21,81.52,85.49,1.07,1.1,127.806288,3771.683594,144648.32000000015,61.0756,69169.07530000005,147803.5000000003,0.4959106445,1.6983947752836,72.60787903092766,0.3850304253,1.3186522005674397,57.249313108221266,0.4043579102,1.3848449708529598,58.06258270547798,0.2593994141,0.88839111340968,36.46863670024074
2021-07-01 11:20:58,5,FR Water,PLF,100 Mesh Permian,57.09,59.86,7575.31,81.58,85.55,1.07,1.1,127.821845,3771.866753,144705.41000000015,61.08630000000001,69230.16160000005,147863.36000000028,0.5035400391,1.72482604993314,72.63662613175988,0.384762395,1.317965107833,57.271279193351816,0.4043579102,1.38508758559908,58.0856674985713,0.2593994141,0.88854675305814,36.48344581279171
2021-07-01 11:20:59,5,FR Water,PLF,100 Mesh Permian,57.15,59.93,7576.9,81.61,85.57,1.07,1.1,127.895047,3771.936632,144762.56000000014,61.1505,69291.31210000005,147923.29000000027,0.5035400391,1.7266387940738999,72.66540344499445,0.3867810198,1.3262721168942,57.29338372863339,0.4043579102,1.3865432740758,58.10877655313923,0.2517700195,0.8633193968654999,36.49783446940613
2021-07-01 11:21:00,5,FR Water,PLF,100 Mesh Permian,57.15,59.92,7578.31,81.6,85.57,1.06,1.1,127.892212,3772.00434,144819.71000000014,60.579,69351.89110000005,147983.21000000028,0.5035400391,1.7266387940738999,72.69418075822902,0.3868100992,1.3263718301568,57.315489925802666,0.4043579102,1.3865432740758,58.13188560770716,0.2517700195,0.8633193968654999,36.51222312602055
2021-07-01 11:21:01,5,FR Water,PLF,100 Mesh Permian,57.18,59.96,7580.97,81.65,85.61,1.06,1.1,127.934638,3772.084201,144876.89000000013,60.610800000000005,69412.50190000005,148043.17000000027,0.5035400391,1.72754516614428,72.72297317766476,0.4100842315,1.4069169814302,57.33893854215984,0.4043579102,1.3872711183141602,58.1550067930124,0.2517700195,0.8637725829006001,36.52661933573556
2021-07-01 11:21:02,5,FR Water,PLF,100 Mesh Permian,57.18,59.96,7595.58,81.64,85.6,1.06,1.09,128.023885,3772.280816,144934.07000000012,60.610800000000005,69473.11270000004,148103.13000000027,0.5035400391,1.72754516614428,72.75176559710049,0.410126749,1.4070628504692,57.36238958966766,0.4119873047,1.41344604496476,58.178564227095144,0.2593994141,0.88994750989428,36.5414517942338
2021-07-01 11:21:03,5,FR Water,PLF,100 Mesh Permian,57.13,59.91,7598.04,81.58,85.54,1.06,1.09,128.166178,3772.356771,144991.20000000013,60.55780000000001,69533.67050000004,148163.04000000027,0.5035400391,1.7260345460269801,72.78053283953427,0.3868988055,1.3262117254929002,57.38449311842587,0.4119873047,1.41221008305066,58.202101061812655,0.2517700195,0.8630172728421001,36.55583541544784
2021-07-01 11:21:04,5,FR Water,PLF,100 Mesh Permian,57.1,59.87,7606.74,81.6,85.56,1.06,1.09,128.236152,3772.493924,145048.30000000013,60.526,69594.19650000003,148222.91000000027,0.5035400391,1.7251281739566,72.80928497576689,0.3868157695,1.3252308263070003,57.40658029886432,0.4043579102,1.3853302003452,58.22518989848508,0.2517700195,0.862564086807,36.57021148356129
2021-07-01 11:21:05,5,FR Water,PLF,100 Mesh Permian,57.16,59.93,7609.54,81.63,85.59,1.06,1.09,128.155531,3772.571181,145105.46000000014,60.5896,69654.78610000004,148282.84000000026,0.5035400391,1.7269409180973598,72.83806732440185,0.3866605346,1.3260909694641598,57.42868181502205,0.4043579102,1.38678588882192,58.248302996632106,0.2517700195,0.8634704588771999,36.584602657875905
2021-07-01 11:21:06,5,FR Water,PLF,100 Mesh Permian,57.12,59.89,7618.24,81.64,85.6,1.06,1.09,128.10692,3772.706163,145162.58000000013,60.547200000000004,69715.33330000004,148342.73000000027,0.5035400391,1.72573242200352,72.86682953143524,0.3844844636,1.31770515364992,57.45064356758289,0.4119873047,1.4119628906678399,58.27183571147657,0.2517700195,0.8628662108303999,36.598983761389746
2021-07-01 11:21:07,5,FR Water,PLF,100 Mesh Permian,57.15,59.91,7620.01,81.66,85.61,1.06,1.09,128.097046,3772.771701,145219.73000000013,60.579,69775.91230000004,148402.64000000028,0.5111694336,1.7527999878144,72.89604286456549,0.4036108632,1.3839816499128,57.47370992841477,0.4043579102,1.3865432740758,58.2949447660445,0.2593994141,0.8894805909489,36.61380843790556
2021-07-01 11:21:08,5,FR Water,PLF,100 Mesh Permian,57.19,59.96,7621.49,81.57,85.52,1.06,1.09,128.165568,3772.833767,145276.92000000013,60.6214,69836.53370000004,148462.60000000027,0.5035400391,1.72784729016774,72.92484031940161,0.4125898358,1.4157607625641202,57.497305941124175,0.4119873047,1.41369323734758,58.318506320000296,0.2517700195,0.8639236449122999,36.62820716532077
2021-07-01 11:21:09,5,FR Water,PLF,100 Mesh Permian,57.15,59.92,7623.8,81.61,85.56,1.06,1.09,128.080878,3772.902778,145334.07000000012,60.579,69897.11270000004,148522.52000000028,0.5035400391,1.7266387940738999,72.95361763263618,0.3910506982,1.3409128441278,57.51965448852631,0.4119873047,1.4127044678163,58.3420513944639,0.2517700195,0.8633193968654999,36.64259582193519
2021-07-01 11:21:10,5,FR Water,PLF,100 Mesh Permian,57.22,59.99,7631.7,81.65,85.6,1.06,1.05,127.99726,3773.027778,145391.29000000012,60.653200000000005,69957.76590000004,148582.51000000027,0.5035400391,1.7287536622381199,72.98243019367348,0.388704951,1.3345018377732,57.54189618582252,0.4043579102,1.38824157729864,58.365188754085544,0.2517700195,0.8643768309474,36.65700210245098
2021-07-01 11:21:11,5,FR Water,PLF,100 Mesh Permian,57.17,59.94,7644.29,81.62,85.57,1.06,1.05,127.88345,3773.198785,145448.46000000014,60.60020000000001,70018.36610000004,148642.45000000027,0.5035400391,1.72724304212082,73.01121757770883,0.3888774681,1.33392749107662,57.5641283106738,0.4043579102,1.38702850356804,58.388305895811676,0.2517700195,0.8636215208889001,36.671395794465795
